train393	秀 山 县 公 安 局 说 是 初 八 才 能 办 理 怎 么 回 事 啊	12
train394	请 问 出 入 境 大 厅 春 节 期 间 2 月 1 5 日 至 2 月 2 1 日 可 以 办 理 护 照 与 港 澳 通 行 证 及 签 注 吗	12
train395	您 好 我 是 成 都 户 口 想 办 理 港 澳 签 注 请 问 下 本 周 六 2 月 1 0 日 市 中 心 办 理 点 能 否 办 理	12
train396	周 末 营 业 吗	12
train397	周 末 可 不 可 以 取 护 照	12
train398	是 是	13
train399	确 定	13
train400	是 是 是 是	13
train401	哦 是 的	13
train402	恩 是	13
train403	对 头	13
train404	对 对	13
train405	啊 对 啊	13
train406	啊 是 是	13
train407	是 是 是	13
train408	对 对 是 的	13
train409	哎 是	13
train410	哦 对 啊 是 咋 啦	13
train411	应 该 是 这 样 的	13
train412	喂 是 啊	13
train413	哦 对	13
train414	对 啊 干 嘛	13
train415	是	13
train416	对 呃 是	13
train417	啊 确 定 啊	13
train418	是 啊 干 什 么	13
train426	可 以 可 以 可 以	13
train427	没 问 题 可 以	13
train428	哦 可 以 可 以 可 以	13
train429	好 可 以	13
train430	可 以 啊 可 以	13
train431	可 以 啊 我 现 在 的	13
train432	恩 可 以	13
train433	嗯 可 以 啊	13
train434	我 已 申 请 了 港 澳 台 通 行 证 预 约 取 证 时 间 是 7 1 3 日 但 是 因 为 行 程 提 前 定 了 7 1 2 日 的 飞 机 去 深 圳 请 问 可 以 申 请 加 急 吗	14
train435	都 江 堰 户 口 想 加 急 港 澳 通 行 证 最 快 几 天	14
train436	港 澳 通 行 证 已 经 在 制 证 中 如 何 办 理 加 急 本 地 户 口	14
train437	港 澳 通 行 证 到 期 了 换 证 几 天 能 取 能 否 加 急	14
train438	办 理 港 澳 通 行 证 能 否 加 急	14
train439	请 问 办 理 护 照 和 港 澳 通 行 证 是 否 可 以 加 急 加 急 时 间 最 短 多 少 加 急 费 用 分 别 是 多 少	14
train440	请 问 办 理 港 澳 通 行 证 能 加 急 吗 谢 谢	14
train441	加 急 办 理 港 澳 通 行 证 及 签 注	14
train442	您 好 成 都 户 口 港 澳 通 行 证 过 期 了 7 月 1 7 日 重 新 申 请 办 理 了 当 时 忘 了 问 取 证 时 间 后 发 现 取 证 时 间 来 不 及 了 请 问 还 能 重 新 申 请 加 急 吗	14
train443	请 问 港 澳 通 行 证 加 签 注 最 快 要 多 久 呢 因 为 比 较 急 能 否 加 钱 加 急 呢	14
train444	要 加 急	14
train445	您 好 我 想 问 一 下 首 次 办 理 港 澳 通 行 证 明 能 否 加 急	14
train446	请 问 办 理 港 澳 通 行 证 三 月 一 次 签 注 可 以 加 急 办 理 吗 怎 么 收 费 的	14
train447	有 没 有 加 急 业 务	14
train448	办 理 港 澳 通 行 证 回 执 单 写 的 8 月 3 1 日 领 取 由 于 赶 时 间 可 以 在 3 1 早 上 一 开 门 就 领 取 的 到 吗 还 是 要 下 午 呀 能 否 加 急 呢	14
train449	我 是 一 名 藏 族 参 加 了 保 险 公 司 组 织 的 港 澳 游 可 出 行 证 一 直 没 下 来 旅 行 社 那 边 马 上 要 出 发 了 要 我 赔 违 约 金 我 想 问 可 以 加 急 办 理	14
train450	请 问 首 次 办 理 港 澳 通 行 证 门 申 请 加 急 么	14
train451	我 是 6 号 去 办 理 的 港 澳 通 行 证 然 后 现 在 1 8 要 去 香 港 请 问 一 下 可 以 加 急 吗 跪 求	14
train458	能 否 加 急 办 理 港 澳 通 行 证 及 签 注	14
train459	成 都 本 地 户 口 港 澳 通 行 证 首 次 办 理 申 请 提 交 审 批 中 是 否 能 申 请 加 急	14
train460	请 问 更 换 港 澳 通 行 证 可 以 加 急 吗	14
train461	可 以 办 加 急 吗 因 为 下 周 就 要 过 关 了	14
train462	首 次 办 理 港 澳 通 行 证 可 以 加 急 吗	14
train463	能 加 急 么	14
train464	4 月 6 日 新 办 港 澳 证 巳 通 知 受 理 想 办 急 件 尽 快 取 件 行 吗 一	14
train465	请 问 下 落 户 人 才 交 流 中 心 的 集 体 户 户 口 办 理 港 澳 通 行 证 需 要 哪 些 证 件	15
train466	请 问 港 澳 通 行 证 快 到 期 了 需 要 换 发 要 准 备 什 么 材 料 温 江 户 口 费 用 多 少	15
train467	您 好 我 户 籍 所 在 地 在 南 充 在 成 都 办 理 普 通 护 照 和 港 澳 通 行 证 需 要 哪 些 手 续 呢 麻 烦 告 知 一 下 谢 谢	15
train468	我 是 达 州 办 的 港 澳 通 行 证 现 在 想 在 成 都 续 签 需 要 什 么 资 料 呢	15
train469	成 都 户 口 但 港 澳 通 行 证 是 青 海 西 宁 签 发 的 想 换 成 成 都 签 发 的 港 澳 通 行 证 都 需 要 什 么 资 料	15
train470	港 澳 通 行 证 需 要 带 的 资 料	15
train471	需 要 哪 些 材 料	15
train472	持 有 本 式 往 来 港 澳 通 行 证 但 未 持 有 有 效 签 注 的 也 可 以 申 请 换 发 电 子 往 来 港 澳 通 行 证 需 要 带 什 么 证 件	15
train473	在 成 都 工 作 需 要 办 理 港 澳 通 行 证 户 口 所 在 地 为 德 阳 在 成 都 办 理 需 要 提 交 哪 些 资 料 在 哪 里 进 行 办 理 多 久 可 以 拿 到	15
train474	省 内 异 地 大 学 生 办 理 港 澳 通 行 证 需 准 备 什 么 资 料	15
train475	广 安 户 口 成 都 就 业 无 社 保 请 问 需 要 什 么 材 料 可 以 在 成 都 办 理 港 澳 通 行 证 和 港 澳 签 注	15
train476	本 人 为 成 都 市 户 口 现 有 港 澳 通 行 证 小 本 子 式 在 有 效 期 内 咨 询 申 请 港 澳 通 行 证 小 本 子 式 换 为 卡 片 式 需 要 哪 些 办 理 材 料	15
train477	您 好 我 是 阿 坝 州 的 户 口 在 成 都 读 大 学 办 理 港 澳 通 行 证 续 签 需 要 携 带 哪 些 材 料 啊 谢 谢	15
train478	您 好 我 是 成 都 在 校 大 学 生 户 口 在 学 校 想 办 理 港 澳 通 行 证 到 香 港 读 书 请 问 需 要 带 什 么 证 件 去 办 理	15
train479	我 老 公 是 绵 阳 户 口 没 有 办 理 居 住 证 但 我 是 成 都 户 口 请 问 他 办 理 港 澳 通 行 证 需 要 带 哪 些 手 续	15
train485	本 人 目 前 在 广 州 无 法 回 户 口 所 在 地 成 都 办 理 澳 门 签 注 已 有 港 澳 通 行 证 是 否 可 以 委 托 他 人 帮 我 办 理 澳 门 签 注 如 果 可 以 请 问 需 要 哪 些 材 料	15
train486	港 澳 通 行 证 到 期 重 新 申 请 需 要 提 交 哪 些 资 料	15
train487	外 省 的 有 港 澳 通 行 证 没 有 签 注 如 果 要 办 签 注 需 要 什 么 资 料	15
train488	已 有 港 澳 通 行 证 请 问 办 理 港 澳 签 注 需 要 哪 些 资 料 在 哪 里 办 理 谢 谢	15
train489	港 澳 通 行 证 即 将 于 3 月 到 期 现 在 想 申 请 换 领 请 问 是 否 需 要 携 带 原 通 行 证	15
train490	成 都 本 地 户 口 办 理 港 澳 通 行 证 需 要 哪 些 资 料	15
train491	您 好 我 要 去 香 港 读 书 户 口 在 贵 州 我 已 经 在 老 家 办 理 了 港 澳 通 行 证 但 是 学 校 还 没 有 把 签 注 寄 给 我 我 想 咨 询 一 下 是 否 可 以 在 成 都 办 理 逗 留 签 呢 办 理 逗 留 签 的 资 料 都 需 要 什 么	16
train492	探 亲 或 逗 留 签 证 怎 么 办 理	16
train493	我 去 太 心 怎 么 办 理	16
train494	你 好 请 问 在 万 州 区 办 理 探 亲 香 港 每 年 第 一 次 续 签 探 亲 证 办 证 时 效 是 多 久 谢 谢	16
train495	我 去 探 亲 怎 么 办 呢	16
train496	我 去 看 新 怎 么 办 理	16
train497	我 去 看 新 怎 么 办	16
train498	我 老 婆 是 香 港 居 民 我 有 港 澳 通 行 证 我 可 以 办 理 多 次 往 返 香 港 的 签 注 吗	16
train499	我 去 探 亲 怎 么 办	16
train500	去 看 清 怎 么 办 理	16
train501	手 机 我 去 看 清 怎 么 办 理	16
train502	昨 去 探 亲 怎 么 办 哩	16
train503	你 好 我 1 1 岁 女 儿 已 经 办 好 了 护 照 和 港 澳 通 行 证 打 算 这 月 底 去 香 港 探 亲 请 问 在 去 前 还 需 办 何 种 手 续 吗	16
train504	我 去 贪 心 怎 么 办 理	16
train505	用 那 个 东 西 我 去 看 清 怎 么 办 呢	16
train511	我 要 去 看 君 怎 么 办 理 啊	16
train512	我 去 探 亲 怎 么 办 哩	16
train513	我 去 烫 金 怎 么 办 理	16
train514	我 去 贪 心 怎 么 办 理 啊	16
train515	我 要 去 香 港 开 心 生 病 需 要 我 们 指 定	16
train516	我 要 去 香 港 灿 杏 顺 便 去 澳 门 制 定	16
train517	对 复 印 件 可 不 可 以	17
train518	请 问 持 有 成 都 暂 住 证 可 以 办 理 港 澳 通 行 证 与 出 国 护 照 吗	17
train519	有 没 有 其 他 证 件 可 以 代 替	17
train520	除 了 身 份 证 还 有 其 他 证 件 么	17
train521	其 他 有 效 证 件 可 以 吗	17
train522	可 以 用 身 份 证 以 外 的 证 件 办 理 吗	17
train523	我 的 身 份 证 弄 丢 了 是 吗	17
train524	可 以 用 其 他 的 证 件 吗	17
train525	可 以 用 复 印 件 吗	17
train526	没 有 身 份 证 可 以 吗	17
train527	是 否 可 以 用 学 生 证	17
train528	那 可 不 可 以 用 学 生 证 办 理	17
train529	是 不 是 必 须 要 户 口 本	17
train530	那 可 不 可 以 用 护 照 办 理 呢	17
train531	身 份 证 弄 丢 了 怎 么 办	17
train532	我 想 咨 询 一 下 可 不 可 以 用 户 口 办 理 呢 没 有 身 份 证 成 年 人	17
train533	我 想 请 问 没 有 居 住 证 居 住 证 明 可 以 办 港 澳 第 二 次 签 注 吗	17
train534	因 为 办 理 身 份 证 的 时 间 有 点 长 我 可 以 先 用 临 时 身 份 证 办 理 港 澳 通 行 证 吗	17
train541	我 的 身 份 证 弄 丢 了	17
train542	有 其 他 证 件 替 代 身 份 证 可 以 不	17
train543	我 的 身 份 证 丢 失 了 办 了 临 时 身 份 证 请 问 可 以 用 临 时 身 份 证 可 以 办 理 港 澳 通 行 证 和 护 照 吗	17
train544	异 地 办 理 港 澳 通 行 证 必 须 要 户 口 本 原 件 吗 复 印 件 或 者 扫 描 件 可 以 吗	17
train545	出 生 证 明 可 以 吗	17
train546	请 问 我 都 江 堰 的 户 口 用 临 时 身 份 证 能 否 在 成 都 办 理 港 澳 台 通 行 证	17
train547	我 可 以 顺 便 给 我 小 孩 办 理 常 鑫 是 吗	18
train548	是 否 需 要 本 人 办 理 可 以 他 人 代 办 吗	18
train549	成 都 户 口 持 上 海 签 发 的 往 来 港 澳 通 行 证 续 签 代 办 需 要 什 么 材 料	18
train550	可 以 代 办 吗	18
train551	已 有 港 澳 通 行 证 家 人 代 办 加 注 需 要 我 本 人 的 身 份 证 或 者 委 托 书 吗	18
train552	娃 娃 1 4 岁 人 在 国 外 第 二 次 办 港 澳 通 行 证 可 不 可 以 由 父 母 代 办	18
train553	我 女 儿 的 港 澳 通 行 证 过 期 了 我 能 帮 她 代 办 吗	18
train554	老 人 在 北 京 想 去 港 澳 台 旅 行 可 否 代 办 签 注	18
train555	委 托 他 人 办 理 的 流 程 是 什 么	18
train556	想 问 一 下 香 港 清 楚 可 以 代 办 吗 谢 谢 了	18
train557	持 成 都 市 市 签 发 的 有 效 港 澳 通 行 证 再 次 申 请 个 人 旅 游 签 注 的 委 托 他 人 办 理 加 签 需 要 什 么 流 程 和 手 续	18
train558	本 人 在 外 地 户 口 在 成 都 申 请 港 澳 通 行 证 续 签 需 要 本 人 亲 自 办 理 吗	18
train559	你 好 我 是 成 都 的 户 口 现 在 在 外 地 上 学 我 的 港 澳 通 行 证 过 期 了 能 让 家 人 代 理 去 重 办 港 澳 通 行 证 吗	18
train560	我 可 以 委 托 我 附 近 帮 我 办 理 吗	18
train561	我 在 外 地 需 要 续 签 港 澳 通 行 证 需 要 我 本 人 回 来 续 签 吗 还 是 家 人 也 可 以 帮 忙 续 签	18
train562	港 澳 台 二 次 签 注 可 否 他 人 代 办	18
train563	我 本 人 出 差 在 珠 海 想 在 春 节 去 澳 门 旅 游 港 澳 通 行 证 在 成 都 可 以 请 人 在 成 都 帮 办 理 澳 门 的 签 注 么	18
train564	想 问 一 下 香 港 签 注 可 以 代 办 吗 谢 谢 了	18
train571	我 的 港 澳 通 行 证 签 注 时 间 过 期 了 我 人 在 外 地 看 之 前 的 留 言 说 是 可 以 请 人 持 我 的 通 行 证 重 新 签 注 请 问 还 需 要 我 本 人 的 身 份 证 吗	18
train572	成 都 市 户 籍 成 都 办 理 的 港 澳 通 行 证 人 在 外 地 请 他 人 代 办 续 签 可 以 吗	18
train573	我 的 港 澳 通 行 证 没 有 过 期 但 是 一 年 2 次 已 经 满 了 要 签 注 人 不 在 成 都 可 否 代 办	18
train574	我 可 以 顺 便 给 我 小 孩 这 里 港 澳 通 行 证 吗	18
train575	接 着 刚 才 的 问 题 我 在 外 地 委 托 他 人 代 办 港 澳 签 注 我 除 了 需 要 将 港 澳 通 行 证 寄 给 代 办 人 外 还 需 要 户 口 本 身 份 证 或 委 托 书 之 类 的 文 件 吗	18
train576	你 好 我 户 籍 在 成 都 因 异 地 工 作 原 因 港 澳 通 行 证 已 经 办 理 了 现 在 首 次 签 证 需 请 朋 友 在 成 都 代 办 请 问 需 要 什 么 资 料	18
train577	请 问 代 办 港 澳 通 行 签 注 需 本 人 的 委 托 书 吗	18
train578	我 的 港 澳 通 行 证 是 成 都 签 发 的 之 后 户 口 迁 移 到 深 圳 现 在 重 新 迁 移 回 成 都 正 在 办 理 中 请 问 我 可 以 在 自 助 机 上 办 理 去 香 港 的 个 人 旅 游 单 次 签 注 吗	19
train579	请 问 开 州 区 的 户 口 现 在 港 澳 通 行 证 可 以 办 理 个 人 旅 游 签 注 吗	19
train580	请 问 去 澳 门 需 要 哪 些 证 件 准 备 自 由 行	19
train581	旅 游 签 证 怎 么 办 理	19
train582	港 澳 通 行 证 团 签 可 以 个 人 自 由 出 行 吗	19
train583	你 好 请 问 铜 梁 港 澳 通 行 证 团 签 可 以 改 个 人 签 吗	19
train584	旅 游 签 证	19
train585	都 江 堰 户 口 办 港 澳 通 行 证 可 以 自 由 行 吗	19
train586	旅 游	19
train587	请 问 我 办 理 了 香 港 的 出 入 境 但 是 我 户 口 在 铜 梁 只 能 办 团 队 的 可 是 我 直 飞 机 票 都 买 好 了 不 能 退 请 问 可 以 改 成 个 人 的 么	19
train588	我 办 了 港 澳 通 行 证 但 是 只 签 注 了 香 港 的 现 在 想 签 注 澳 门 的 可 以 吗	19
train589	我 办 港 澳 通 行 证 是 申 报 的 种 类 是 个 人 怎 么 办 下 来 种 类 是 团 队 旅 游 啊	19
train590	持 有 成 都 市 居 住 证 办 理 港 澳 通 行 证 请 问 是 个 人 旅 游 签 还 是 团 队 旅 游 签	19
train591	请 问 有 港 澳 通 行 证 在 川 内 办 的 但 是 没 有 签 注 过 户 口 是 上 学 期 间 迁 到 成 都 的 能 签 个 人 游 吗	19
train592	办 理 港 澳 通 行 证 时 办 的 是 团 签 如 何 改 成 个 人 旅 游 签 注 呢 谢 谢	19
train598	港 澳 通 行 证 四 川 宜 宾 市 高 县 那 边 默 认 的 种 类 是 团 队 旅 游 L 公 司 让 过 去 出 差 成 都 飞 香 港 请 问 能 在 成 都 出 入 境 哪 里 办 理 团 队 改 个 人 吗 急 急 急	19
train599	老 公 在 老 家 办 理 了 港 澳 通 行 证 签 注 只 能 做 L 团 签 现 在 户 口 迁 到 成 都 了 是 否 可 以 办 理 个 人 旅 游 签 注 需 要 什 么 手 续 谢 谢	19
train600	外 地 户 口 办 理 的 港 澳 通 行 证 种 类 是 团 队 旅 游 从 成 都 双 流 机 场 出 境 到 香 港 是 直 接 凭 港 澳 通 行 证 的 有 效 签 注 出 境 就 好 了 还 是 必 须 要 跟 旅 游 团 带 的	19
train601	为 什 么 不 回 答 我 的 问 题 我 都 问 了 三 次 了 我 港 澳 通 行 证 在 四 川 达 州 办 的 昨 天 在 成 都 签 注 的 从 成 都 直 飞 香 港 出 差 请 问 还 需 要 办 理 团 签 吗	19
train602	你 好 问 一 下 我 是 重 庆 的 办 理 的 港 澳 通 行 证 是 团 队 旅 游 L 是 不 是 必 须 只 有 跟 团 才 能 去	19
train603	我 在 重 庆 市 但 是 所 在 的 区 县 不 能 办 理 个 人 旅 游 在 主 城 可 以 办 理 吗	19
train604	户 口 是 凉 山 州 西 昌 市 港 澳 通 行 证 也 是 在 西 昌 办 的 现 在 办 理 了 成 都 的 居 住 证 港 澳 通 行 证 能 签 注 个 人 旅 游 G 吗 还 是 只 能 签 注 团 队 旅 游 L	19
train605	不 是 重 新 户 籍 居 民	20
train606	不 是 啊	20
train607	嗯 不 是 这 样	20
train608	不	20
train609	否	20
train610	我 不 是 重 庆 的	20
train611	哎 不 是	20
train612	不 是 那	20
train613	不 可 以	20
train614	不 是	20
train615	不 对	20
train616	不 是 啊 啊	20
train617	我 说 不 是	20
train618	给 你 说 不 是	20
train619	不 是 首 次 那 里	20
train625	不 是 重 庆 户 籍	20
train626	没 有	20
train627	不 是 不 是 打 过 来	20
train628	没	20
train629	不 对 的	20
train630	没 有 啦	20
train631	快 递 取 证 价 格	21
train632	快 递 证 件 怎 么 算	21
train633	邮 寄 证 件 多 少 钱	21
train634	邮 寄 证 件 收 费 标 准	21
train635	游 戏 费 用	21
train636	快 递 证 件 便 宜 么	21
train637	同 城 快 递 多 少 钱	21
train638	邮 寄 签 注 收 费 标 准	21
train639	邮 寄 费 用 怎 么 算 呀	21
train640	邮 寄 证 件 便 宜 么	21
train641	快 递 费 用 高 么	21
train642	快 递 取 证 收 费 标 准	21
train643	邮 寄 证 件 贵 不 贵 呀	21
train644	邮 寄 证 件 价 格 标 准	21
train645	游 戏 费 用 怎 么 算 啊	21
train651	快 递 取 证 便 宜 么	21
train652	游 戏 费 用 怎 么 算 的	21
train653	邮 寄 证 件 怎 么 收 费	21
train654	邮 寄 费 用 怎 么 算 呀	21
train655	快 递 取 证 怎 么 算	21
train656	邮 寄 费 用 怎 么 算	21
train657	怎 么 计 费 怎 么 算	21
train658	快 递 证 件 收 费 标 准	21
train659	武 器 费 用 多 少	21
train0	七 个 高 峰 期 怎 么 算 呀 在 专 修	0
train1	去 弄 时 段 怎 么 办 呀	0
train2	有 偿 服 务 是 什 么 意 指	0
train3	嗯 问 道 的 关 系 证 明 是 什 么 呀	0
train4	万 州 是 什 么 原 意 啊	0
train5	是 个 上 班 时 间 怎 么 算 呀	0
train6	七 十 五 准 时 计 算 的	0
train7	什 么 时 候 发 达 国 家 备 案 其 他 部 门	0
train8	有 偿 服 务 的 意 即 是 什 么	0
train9	全 部 干 系 证 明 是 什 么	0
train10	什 么 是 国 内 备 案 工 作 人 员 啊	0
train11	是 国 内 备 案 证 呀	0
train12	什 么 是 国 家 主 管 部 门 人 员 呀	0
train13	嗯 七 个 准 时 怎 么	0
train14	肩 负 干 系 断 定 是 什 么 呀	0
train20	下 一 个 岗 位 是 怎 么 计 算 的 呀	0
train21	明 了 是 什 么 解 作 呀	0
train22	七 个 周 六	0
train23	有 偿 服 务 是 啥 意 思	0
train24	s 就 是 什 么 意 思	0
train25	你 好 我 想 了 解 一 下 在 网 上 签 注 港 澳 通 行 证 然 后 说 道 我 证 件 不 符 合 网 签 前 提 是 什 么 意 思	0
train26	什 么 是 国 家 也 就 是 说 必 须 人 员 呀	0
train27	时 至 今 日 哪 里 可 以 办	1
train28	我 在 万 州 区 在 哪 里 办 理 一 笔 捡 到	1
train29	我 在 沿 江 街 在 哪 里 办 理 比 较 近 啊	1
train30	校 内 去 的 在 哪 里 可 以 办 理	1
train31	直 说 新 马 旅 游 签 注 续 签 在 武 侯 区 办 证 中 心 可 以 办 理 么	1
train32	您 好 请 问 我 是 就 近 户 口 须 要 要 到 市 局 办 证 厅 办 理 吗	1
train33	我 在 重 庆 市 在 哪 里 办 理 比 较 近	1
train34	如 果 可 以 对 提 出 申 请 处 有 无 限 制	1
train35	请 问 遂 宁 办 理 的 港 澳 身 份 证 件 续 签 在 成 都 哪 里 可 以 续 签 我 是 古 本 的 身 份 证 件	1
train36	我 户 口 在 山 西 新 马 通 行 证 须 要 离 任 请 问 在 成 都 市 可 以 办 理 吗 须 要 什 么 材 料 到 哪 里 去 办 理 谢 谢	1
train37	我 在 渝 北 区 在 哪 里 把 你 比 较 取 而 代 之	1
train38	我 在 江 北 区 在 哪 里 代 办 尤 其	1
train39	可 以 到 高 新 区 出 入 境 大 厅 受 理 吗	1
train40	你 水 区 核 发 电 话 号 码 在 哪 里	1
train41	绵 阳 户 口 办 理 港 澳 通 关 新 鲜 可 以 在 哪 里 自 助 办 理	1
train47	一 北 区 的 办 理 位 址 在 哪 里	1
train48	我 在 哪 里 承 办 微 信	1
train49	你 好 请 问 高 新 区 户 口 的 港 澳 通 行 证 办 理 所 在 位 置 是 在 哪 里 户 口 是 高 新 区 荣 光 北 路 的	1
train50	恩 好 的 为 您 受 理 位 置 在 哪 里 呢	1
train51	我 以 前 是 雅 安 户 口 在 雅 安 办 理 了 港 澳 地 区 通 关 现 在 签 注 并 未 过 期 了 户 口 也 调 到 了 四 川 续 签 该 在 哪 里 办 理 呢	1
train52	户 口 是 高 新 区 集 体 户 办 港 澳 台 地 区 通 行 证 必 须 去 高 新 区 的 离 境 前 厅 办 理 还 是 在 成 都 市 内 任 意 八 区 就 可 以 办 理 呢	1
train53	办 理 港 澳 证 件 的 自 助 网 点 有 哪 些	1
train54	港 澳 出 入 境 贵 不 贵	2
train55	办 证 件 要 多 少 钱	2
train56	去 香 港 特 别 行 政 区 政 府 耍 一 次 要 好 多 钱	2
train57	一 次 一 年 直 接 通 行 证 的 费 用	2
train58	哎 护 照 能 够 多 少 钱	2
train59	去 澳 门 玩 办 理 费 用 是 否 要 很 多 钱	2
train60	办 澳 门 人 通 关 好 多 钱	2
train61	办 护 照 能 够 多 少 钱 呀	2
train62	接 办 签 证 需 要 多 少 钱 呀	2
train63	办 理 一 个 居 留 多 少 钱	2
train64	去 港 澳 当 真 一 次 要 好 多 钱	2
train65	多 少 钱	2
train66	澳 港 证 件 好 多 钱	2
train67	前 提 很 悦	2
train68	成 都 武 侯 区 户 口 港 澳 通 行 证 跟 交 多 少 钱 几 个 工 作 日 可 以 合 决 心 即 刻 电 话 回 复 一 声 谢 谢 谢 谢	2
train74	转 至 通 行 证 需 要 多 少 钱 啊	2
train75	香 港 玩 游 戏 的 话 办 证 件 费 用 是 好 多	2
train76	办 证 多 少 钱	2
train77	身 分 证 办 理 要 多 少 钱	2
train78	二 次 赴 港 办 理 港 澳 居 留 权 需 要 多 少 天 工 本 费 是 多 少 需 要 放 哪 些 资 料 如 果 在 云 南 办 理 的 港 澳 通 关 在 广 州 能 出 国 吗	2
train79	办 理 签 证 要 多 少 钱 呀	2
train80	看 看 没 有 年 龄 受 限	3
train81	我 妈 可 以 代 办 不	3
train82	我 老 婆 可 以 核 发 不	3
train83	婴 儿 可 以 办 么	3
train84	承 办 年 龄 有 什 么 建 议	3
train85	我 女 儿 无 法 上 幼 儿 园 可 以 办 理 不	3
train86	读 书 娃 儿 可 以 办 理 不	3
train87	我 儿 时 可 以 兼 办 不	3
train88	看 看 代 办 年 龄 要 求	3
train89	对 试 办 的 年 利 有 何 建 议	3
train90	我 爸 可 以 核 发 么	3
train91	年 岁 有 限 制 没 有	3
train92	小 学 生 可 以 开 不	3
train93	学 生 可 以 兼 办 吗	3
train94	没 满 1 6 岁 能 办 么	3
train100	不 对 年 长 要 求	3
train101	未 有 十 六 岁	3
train102	大 人 是 否 能 出 行	3
train103	年 龄 过 于 大 到 底 没 办 法 办 理	3
train104	办 成 年 人 要 求 是 多 少 岁	3
train105	女 生 可 以 代 办 吗	3
train106	要 来 港 澳 通 行 证 第 二 次 续 签 大 概 要 几 个 工 作 日 最 快 可 以 得 用	4
train107	小 妹 请 问 一 下 不 是 重 庆 户 口 办 签 证 的 话 必 需 多 长 时 间	4
train108	以 前 在 湖 北 提 出 申 请 的 港 澳 通 行 证 并 证 件 了 一 次 后 在 册 转 用 成 都 在 册 下 个 月 一 心 去 港 澳 请 问 本 次 在 成 都 提 出 申 请 证 件 需 要 多 长 时 间 谢 谢	4
train109	请 问 现 在 办 理 港 澳 通 行 证 什 么 时 候 可 以 丢 掉 我 是 云 南 户 口	4
train110	爱 请 问 今 天 当 日 送 去 自 助 签 得 港 澳 通 行 证 6 号 当 日 可 以 取 吗 回 执 单 上 是 说 两 个 工 作 日 也 是	4
train111	办 理 港 澳 才 可 所 需 多 久 呢	4
train112	本 人 阿 坝 州 人 满 足 在 成 都 市 办 理 身 份 证 件 的 条 件 7 同 月 2 9 日 在 出 入 境 管 理 处 办 理 的 身 份 证 件 港 澳 台 身 份 证 明 最 快 多 久 能 拿 到 身 份 证 件	4
train113	港 澳 通 行 证 已 办 理 很 久 还 没 收 到 消 息 也 没 拿 到 证 件	4
train114	办 理 时 长 总 长 吗	4
train115	请 问 我 早 已 拿 回 了 港 澳 台 通 行 证 但 是 还 没 有 人 办 理 过 证 件 请 问 首 次 办 理 证 件 一 年 两 次 几 天 可 以 签 下 来 办 理 方 式 是 什 么 呢 对 不 起	4
train116	承 办 需 多 久	4
train117	家 里 成 员 和 孩 子 们 均 北 京 户 口 已 在 北 京 办 港 澳 通 行 证 但 已 过 期 需 要 续 签 请 问 在 成 都 办 最 快 多 久 能 拿 到	4
train118	在 成 都 念 书 但 是 户 口 是 省 外 的 急 办 澳 门 身 份 证 明 学 校 打 了 证 明 现 在 预 约 了 1 2 1 7 的 办 理 请 问 可 不 可 能 在 月 初 3 1 号 前 拿 到 呢	4
train119	港 澳 出 入 境 遗 失 怎 么 手 续 需 要 多 久	4
train120	我 的 澳 港 通 行 证 到 期 了 户 口 是 成 都 本 地 的 请 问 重 新 核 发 需 要 多 长 时 间	4
train121	请 问 2 0 1 5 年 9 月 2 7 号 申 请 的 新 马 在 线 二 次 签 注 什 么 时 候 可 以 领 取 已 经 现 金 但 是 没 有 发 给 相 关 微 信 不 知 道 是 否 在 进 行 之 中	4
train122	再 来 现 在 想 办 理 港 澳 通 行 证 同 一 时 间 能 拿 到 吗	4
train123	请 问 港 澳 签 证 续 签 需 要 多 少 工 作 日	4
train130	时 间 只 能 多 久 总 有 一 天	4
train131	团 体 旅 游 服 务 港 澳 台 通 行 证 办 理 需 要 几 天	4
train132	您 好 我 1 0 1 6 号 办 的 通 行 证 2 2 号 我 查 询 怎 么 还 是 在 审 核 中 呢 给 我 的 回 执 单 下 面 写 的 是 2 5 号 以 前 就 可 以 寄 送 我 这	4
train133	恭 喜 我 是 外 地 户 口 可 以 在 重 庆 办 理 港 澳 通 行 证 吗 大 概 好 久 可 以 拿 到	4
train134	您 好 我 于 上 同 月 1 5 日 申 办 的 护 照 及 港 澳 通 行 证 时 才 户 口 受 理 通 知 单 上 标 注 的 是 通 知 由 于 目 前 尚 未 接 到 任 何 领 取 通 知 故 想 审 核 下 大 约 还 需 要 多 久 可 以 领 到 护 照 格 外 感 谢	4
train135	2 2 号 收 到 短 信 接 到 领 取 港 澳 通 行 证 今 日 2 4 号 上 午 可 以 领 取 吗	4
train136	的 兄 弟 要 哪 些 资 料	5
train137	昨 天 新 马 通 行 证 和 台 湾 通 行 证 能 否 代 领	5
train138	的 兄 弟 有 建 议 吗	5
train139	港 澳 居 民 身 份 证 可 以 让 让 同 学 帮 助 代 领 吗	5
train140	证 办 好 以 后 可 以 发 觉 代 理 不	5
train141	帮 别 人 分 领 可 以 吗	5
train142	可 以 一 并 缴 吗	5
train143	因 本 人 在 外 地 工 作 理 应 委 托 他 人 原 由 领 取 护 照 港 澳 通 行 证 等	5
